date,location,commodity,unit,price
2024-05-15,Chittagong,Lentils (masur),KG,125.0
2024-05-15,Comilla,Rice (coarse),KG,49.0
2024-05-15,Comilla,Wheat flour,KG,54.5
2024-05-15,Comilla,Oil (palm),L,131.5
2024-05-15,Cox'S Bazar,Lentils (masur),KG,109.0
2024-05-15,Feni,Wheat flour,KG,56.0
2024-05-15,Feni,Oil (palm),L,129.0
2024-05-15,Feni,Lentils (masur),KG,109.0
2024-05-15,Khagrachhari,Rice (coarse),KG,47.5
2024-05-15,Khagrachhari,Wheat flour,KG,54.5
2024-05-15,Khagrachhari,Oil (palm),L,131.0
2024-05-15,Lakshmipur,Rice (coarse),KG,51.0
2024-05-15,Lakshmipur,Wheat flour,KG,61.0
2024-05-15,Lakshmipur,Oil (palm),L,133.0
2024-05-15,Noakhali,Rice (coarse),KG,51.5
2024-05-15,Noakhali,Wheat flour,KG,53.0
2024-05-15,Noakhali,Oil (palm),L,127.5
2024-05-15,Noakhali,Lentils (masur),KG,112.5
2024-05-15,Rangamati,Rice (coarse),KG,48.75
2024-05-15,Rangamati,Wheat flour,KG,66.5
2024-05-15,Dhaka,Rice (coarse),KG,49.0
2024-05-15,Dhaka,Wheat flour,KG,57.5
2024-05-15,Dhaka,Oil (palm),L,123.5
2024-05-15,Faridpur,Wheat flour,KG,50.5
2024-05-15,Faridpur,Oil (palm),L,134.3
2024-05-15,Faridpur,Lentils (masur),KG,109.0
2024-05-15,Gazipur,Wheat flour,KG,63.0
2024-05-15,Gazipur,Oil (palm),L,127.0
2024-05-15,Gazipur,Lentils (masur),KG,110.0
2024-05-15,Gopalganj,Rice (coarse),KG,49.5
2024-05-15,Gopalganj,Wheat flour,KG,52.5
2024-05-15,Gopalganj,Lentils (masur),KG,107.3
2024-05-15,Kishoreganj,Rice (coarse),KG,47.0
2024-05-15,Kishoreganj,Wheat flour,KG,50.3
2024-05-15,Kishoreganj,Oil (palm),L,129.0
2024-05-15,Kishoreganj,Lentils (masur),KG,109.0
2024-05-15,Madaripur,Rice (coarse),KG,50.65
2024-05-15,Madaripur,Wheat flour,KG,50.0
2024-05-15,Madaripur,Oil (palm),L,144.5
2024-05-15,Madaripur,Lentils (masur),KG,109.0
2024-05-15,Manikganj,Rice (coarse),KG,53.88
2024-05-15,Manikganj,Lentils (masur),KG,109.0
2024-05-15,Munshiganj,Rice (coarse),KG,52.3
2024-05-15,Munshiganj,Lentils (masur),KG,122.0
2024-05-15,Narayanganj,Rice (coarse),KG,49.0
2024-05-15,Narayanganj,Wheat flour,KG,54.5
2024-05-15,Narayanganj,Lentils (masur),KG,139.0
2024-05-15,Narsingdi,Wheat flour,KG,53.0
2024-05-15,Narsingdi,Oil (palm),L,127.5
2024-05-15,Narsingdi,Lentils (masur),KG,107.5
2024-05-15,Rajbari,Rice (coarse),KG,50.0
2024-05-15,Rajbari,Wheat flour,KG,51.0
2024-05-15,Rajbari,Oil (palm),L,121.0
2024-05-15,Shariatpur,Rice (coarse),KG,53.0
2024-05-15,Shariatpur,Oil (palm),L,137.5
2024-05-15,Tangail,Rice (coarse),KG,52.5
2024-05-15,Tangail,Oil (palm),L,130.3
2024-05-15,Bagerhat,Wheat flour,KG,49.0
2024-05-15,Bagerhat,Oil (palm),L,145.0
2024-05-15,Chuadanga,Rice (coarse),KG,50.0
2024-05-15,Chuadanga,Wheat flour,KG,52.0
2024-05-15,Jessore,Rice (coarse),KG,51.5
2024-05-15,Jessore,Wheat flour,KG,52.3
2024-05-15,Jessore,Oil (palm),L,127.5
2024-05-15,Jessore,Lentils (masur),KG,106.5
2024-05-15,Jhenaidah,Rice (coarse),KG,47.5
2024-05-15,Jhenaidah,Lentils (masur),KG,115.0
2024-05-15,Khulna,Rice (coarse),KG,51.0
2024-05-15,Khulna,Wheat flour,KG,54.8
2024-05-15,Khulna,Oil (palm),L,132.5
2024-05-15,Khulna,Lentils (masur),KG,111.8
2024-05-15,Kushtia,Wheat flour,KG,50.0
2024-05-15,Kushtia,Oil (palm),L,129.0
2024-05-15,Kushtia,Lentils (masur),KG,107.0
2024-05-15,Magura,Rice (coarse),KG,48.0
2024-05-15,Magura,Wheat flour,KG,51.0
2024-05-15,Magura,Oil (palm),L,130.0
2024-05-15,Magura,Lentils (masur),KG,102.3
2024-05-15,Meherpur,Wheat flour,KG,51.0
2024-05-15,Meherpur,Oil (palm),L,130.0
2024-05-15,Meherpur,Lentils (masur),KG,109.0
2024-05-15,Narail,Wheat flour,KG,52.0
2024-05-15,Narail,Lentils (masur),KG,115.0
2024-05-15,Satkhira,Wheat flour,KG,52.5
2024-05-15,Satkhira,Oil (palm),L,126.8
2024-05-15,Satkhira,Lentils (masur),KG,115.0
2024-05-15,Jamalpur,Oil (palm),L,128.0
2024-05-15,Jamalpur,Lentils (masur),KG,139.5
2024-05-15,Mymensingh,Rice (coarse),KG,49.0
2024-05-15,Mymensingh,Oil (palm),L,128.5
2024-05-15,Netrakona,Wheat flour,KG,52.5
2024-05-15,Netrakona,Oil (palm),L,133.5
2024-05-15,Sherpur,Rice (coarse),KG,45.5
2024-05-15,Sherpur,Wheat flour,KG,50.0
2024-05-15,Sherpur,Lentils (masur),KG,139.0
2024-05-15,Bogra,Wheat flour,KG,51.0
2024-05-15,Bogra,Lentils (masur),KG,112.5
2024-05-15,Joypurhat,Rice (coarse),KG,52.5
2024-05-15,Joypurhat,Wheat flour,KG,42.6
2024-05-15,Joypurhat,Oil (palm),L,127.0
2024-05-15,Joypurhat,Lentils (masur),KG,111.0
2024-05-15,Naogaon,Rice (coarse),KG,40.25
2024-05-15,Naogaon,Wheat flour,KG,49.0
2024-05-15,Naogaon,Oil (palm),L,124.5
2024-05-15,Naogaon,Lentils (masur),KG,107.5
2024-05-15,Natore,Rice (coarse),KG,47.38
2024-05-15,Natore,Oil (palm),L,128.3
2024-05-15,Natore,Lentils (masur),KG,108.3
2024-05-15,Nawabganj,Rice (coarse),KG,51.0
2024-05-15,Nawabganj,Wheat flour,KG,50.5
2024-05-15,Nawabganj,Oil (palm),L,125.5
2024-05-15,Nawabganj,Lentils (masur),KG,107.5
2024-05-15,Pabna,Wheat flour,KG,53.3
2024-05-15,Pabna,Oil (palm),L,129.3
2024-05-15,Rajshahi,Rice (coarse),KG,48.5
2024-05-15,Rajshahi,Wheat flour,KG,52.5
2024-05-15,Rajshahi,Oil (palm),L,124.5
2024-05-15,Sirajganj,Rice (coarse),KG,44.5
2024-05-15,Sirajganj,Oil (palm),L,128.0
2024-05-15,Dinajpur,Rice (coarse),KG,46.88
2024-05-15,Dinajpur,Wheat flour,KG,51.0
2024-05-15,Dinajpur,Oil (palm),L,130.0
2024-05-15,Dinajpur,Lentils (masur),KG,112.5
2024-05-15,Gaibandha,Wheat flour,KG,49.0
2024-05-15,Gaibandha,Oil (palm),L,131.3
2024-05-15,Kurigram,Oil (palm),L,134.0
2024-05-15,Lalmonirhat,Rice (coarse),KG,44.25
2024-05-15,Lalmonirhat,Oil (palm),L,122.5
2024-05-15,Nilphamari,Rice (coarse),KG,46.5
2024-05-15,Nilphamari,Wheat flour,KG,51.0
2024-05-15,Nilphamari,Lentils (masur),KG,109.0
2024-05-15,Panchagarh,Rice (coarse),KG,48.5
2024-05-15,Panchagarh,Wheat flour,KG,54.5
2024-05-15,Panchagarh,Oil (palm),L,131.0
2024-05-15,Rangpur,Rice (coarse),KG,49.0
2024-05-15,Rangpur,Wheat flour,KG,53.5
2024-05-15,Rangpur,Oil (palm),L,131.0
2024-05-15,Rangpur,Lentils (masur),KG,107.5
2024-05-15,Thakurgaon,Rice (coarse),KG,47.8
2024-05-15,Thakurgaon,Wheat flour,KG,52.5
2024-05-15,Thakurgaon,Oil (palm),L,130.0
2024-05-15,Thakurgaon,Lentils (masur),KG,112.5
2024-05-15,Habiganj,Oil (palm),L,132.5
2024-05-15,Habiganj,Lentils (masur),KG,130.0
2024-05-15,Maulvibazar,Rice (coarse),KG,49.5
2024-05-15,Maulvibazar,Wheat flour,KG,57.5
2024-05-15,Maulvibazar,Lentils (masur),KG,129.0
2024-05-15,Sunamganj,Rice (coarse),KG,49.0
2024-05-15,Sunamganj,Oil (palm),L,131.5
2024-05-15,Sylhet,Rice (coarse),KG,49.0
2024-05-15,Sylhet,Oil (palm),L,137.5
2024-05-15,Sylhet,Lentils (masur),KG,136.3
2024-06-15,Barguna,Oil (palm),L,137.3
2024-06-15,Barisal,Wheat flour,KG,41.0
2024-06-15,Bhola,Wheat flour,KG,39.5
2024-06-15,Bhola,Oil (palm),L,129.0
2024-06-15,Jhalokati,Wheat flour,KG,40.5
2024-06-15,Jhalokati,Oil (palm),L,129.0
2024-06-15,Jhalokati,Wheat flour,KG,44.5
2024-06-15,Jhalokati,Oil (palm),L,136.5
2024-06-15,Jhalokati,Lentils (masur),KG,112.5
2024-06-15,Pirojpur,Rice (coarse),KG,55.5
2024-06-15,Pirojpur,Wheat flour,KG,39.0
2024-06-15,Pirojpur,Lentils (masur),KG,107.0
2024-06-15,Bandarban,Wheat flour,KG,52.0
2024-06-15,Bandarban,Oil (palm),L,125.0
2024-06-15,Brahamanbaria,Wheat flour,KG,60.0
2024-06-15,Chandpur,Rice (coarse),KG,45.5
2024-06-15,Chandpur,Wheat flour,KG,54.5
2024-06-15,Chittagong,Rice (coarse),KG,46.5
2024-06-15,Chittagong,Wheat flour,KG,55.0
2024-06-15,Chittagong,Oil (palm),L,128.0
2024-06-15,Chittagong,Rice (coarse),KG,48.3
2024-06-15,Chittagong,Oil (palm),L,129.0
2024-06-15,Comilla,Rice (coarse),KG,49.0
2024-06-15,Comilla,Wheat flour,KG,53.3
2024-06-15,Comilla,Oil (palm),L,132.0
2024-06-15,Cox'S Bazar,Wheat flour,KG,57.5
2024-06-15,Cox'S Bazar,Oil (palm),L,132.5
2024-06-15,Feni,Wheat flour,KG,61.0
2024-06-15,Feni,Oil (palm),L,129.0
2024-06-15,Khagrachhari,Rice (coarse),KG,47.5
2024-06-15,Khagrachhari,Wheat flour,KG,54.5
2024-06-15,Khagrachhari,Oil (palm),L,131.0
2024-06-15,Lakshmipur,Wheat flour,KG,61.0
2024-06-15,Lakshmipur,Oil (palm),L,133.0
2024-06-15,Noakhali,Rice (coarse),KG,52.0
2024-06-15,Noakhali,Oil (palm),L,127.5
2024-06-15,Noakhali,Lentils (masur),KG,112.5
2024-06-15,Rangamati,Rice (coarse),KG,50.0
2024-06-15,Rangamati,Wheat flour,KG,66.5
2024-06-15,Rangamati,Oil (palm),L,136.0
2024-06-15,Dhaka,Wheat flour,KG,57.5
2024-06-15,Dhaka,Oil (palm),L,126.0
2024-06-15,Faridpur,Wheat flour,KG,50.0
2024-06-15,Faridpur,Oil (palm),L,135.0
2024-06-15,Gazipur,Wheat flour,KG,63.0
2024-06-15,Gopalganj,Wheat flour,KG,54.0
2024-06-15,Kishoreganj,Lentils (masur),KG,102.5
2024-06-15,Madaripur,Rice (coarse),KG,51.0
2024-06-15,Madaripur,Wheat flour,KG,51.0
2024-06-15,Madaripur,Lentils (masur),KG,115.0
2024-06-15,Manikganj,Rice (coarse),KG,55.0
2024-06-15,Manikganj,Wheat flour,KG,49.0
2024-06-15,Munshiganj,Lentils (masur),KG,107.5
2024-06-15,Narayanganj,Wheat flour,KG,54.5
2024-06-15,Narsingdi,Rice (coarse),KG,53.5
2024-06-15,Narsingdi,Wheat flour,KG,52.5
2024-06-15,Narsingdi,Lentils (masur),KG,136.3
2024-06-15,Rajbari,Rice (coarse),KG,51.5
2024-06-15,Rajbari,Wheat flour,KG,51.0
2024-06-15,Rajbari,Oil (palm),L,121.0
2024-06-15,Tangail,Wheat flour,KG,49.0
2024-06-15,Tangail,Oil (palm),L,132.5
2024-06-15,Tangail,Lentils (masur),KG,112.5
2024-06-15,Bagerhat,Oil (palm),L,133.5
2024-06-15,Bagerhat,Lentils (masur),KG,131.0
2024-06-15,Chuadanga,Wheat flour,KG,51.0
2024-06-15,Chuadanga,Oil (palm),L,129.0
2024-06-15,Jessore,Rice (coarse),KG,49.0
2024-06-15,Jessore,Wheat flour,KG,51.8
2024-06-15,Jessore,Oil (palm),L,123.8
2024-06-15,Jessore,Lentils (masur),KG,94.3
2024-06-15,Jhenaidah,Wheat flour,KG,46.5
2024-06-15,Jhenaidah,Oil (palm),L,124.0
2024-06-15,Khulna,Oil (palm),L,129.8
2024-06-15,Kushtia,Rice (coarse),KG,46.0
2024-06-15,Kushtia,Wheat flour,KG,48.0
2024-06-15,Kushtia,Oil (palm),L,129.0
2024-06-15,Magura,Wheat flour,KG,51.0
2024-06-15,Magura,Oil (palm),L,128.5
2024-06-15,Meherpur,Rice (coarse),KG,49.0
2024-06-15,Meherpur,Wheat flour,KG,51.0
2024-06-15,Meherpur,Lentils (masur),KG,107.5
2024-06-15,Narail,Wheat flour,KG,53.0
2024-06-15,Satkhira,Wheat flour,KG,51.0
2024-06-15,Jamalpur,Rice (coarse),KG,49.5
2024-06-15,Jamalpur,Oil (palm),L,126.0
2024-06-15,Mymensingh,Rice (coarse),KG,49.0
2024-06-15,Mymensingh,Wheat flour,KG,52.5
2024-06-15,Mymensingh,Oil (palm),L,132.5
2024-06-15,Netrakona,Rice (coarse),KG,43.0
2024-06-15,Netrakona,Wheat flour,KG,52.5
2024-06-15,Netrakona,Oil (palm),L,133.5
2024-06-15,Netrakona,Lentils (masur),KG,108.3
2024-06-15,Sherpur,Wheat flour,KG,51.0
2024-06-15,Sherpur,Oil (palm),L,130.0
2024-06-15,Sherpur,Lentils (masur),KG,112.5
2024-06-15,Bogra,Rice (coarse),KG,43.0
2024-06-15,Bogra,Oil (palm),L,125.0
2024-06-15,Joypurhat,Rice (coarse),KG,49.8
2024-06-15,Joypurhat,Wheat flour,KG,48.3
2024-06-15,Joypurhat,Oil (palm),L,127.0
2024-06-15,Naogaon,Rice (coarse),KG,40.3
2024-06-15,Naogaon,Wheat flour,KG,49.0
2024-06-15,Natore,Wheat flour,KG,51.8
2024-06-15,Natore,Lentils (masur),KG,107.0
2024-06-15,Nawabganj,Wheat flour,KG,50.8
2024-06-15,Nawabganj,Lentils (masur),KG,107.5
2024-06-15,Pabna,Rice (coarse),KG,47.0
2024-06-15,Pabna,Oil (palm),L,128.5
2024-06-15,Rajshahi,Rice (coarse),KG,47.8
2024-06-15,Rajshahi,Wheat flour,KG,52.5
2024-06-15,Rajshahi,Oil (palm),L,129.0
2024-06-15,Rajshahi,Lentils (masur),KG,107.5
2024-06-15,Dinajpur,Rice (coarse),KG,49.0
2024-06-15,Dinajpur,Wheat flour,KG,51.0
2024-06-15,Dinajpur,Oil (palm),L,128.0
2024-06-15,Dinajpur,Lentils (masur),KG,132.5
2024-06-15,Gaibandha,Wheat flour,KG,51.5
2024-06-15,Gaibandha,Oil (palm),L,129.0
2024-06-15,Kurigram,Rice (coarse),KG,46.8
2024-06-15,Kurigram,Oil (palm),L,132.5
2024-06-15,Lalmonirhat,Rice (coarse),KG,46.0
2024-06-15,Lalmonirhat,Wheat flour,KG,56.8
2024-06-15,Lalmonirhat,Oil (palm),L,122.5
2024-06-15,Nilphamari,Rice (coarse),KG,51.0
2024-06-15,Nilphamari,Wheat flour,KG,54.5
2024-06-15,Panchagarh,Wheat flour,KG,51.5
2024-06-15,Panchagarh,Oil (palm),L,132.8
2024-06-15,Rangpur,Oil (palm),L,130.0
2024-06-15,Rangpur,Lentils (masur),KG,135.0
2024-06-15,Thakurgaon,Rice (coarse),KG,47.5
2024-06-15,Thakurgaon,Wheat flour,KG,52.5
2024-06-15,Thakurgaon,Oil (palm),L,129.0
2024-06-15,Habiganj,Rice (coarse),KG,49.0
2024-06-15,Habiganj,Wheat flour,KG,49.0
2024-06-15,Maulvibazar,Oil (palm),L,136.5
2024-06-15,Sunamganj,Rice (coarse),KG,47.0
2024-06-15,Sunamganj,Oil (palm),L,131.5
2024-06-15,Sylhet,Rice (coarse),KG,49.0
2024-06-15,Sylhet,Oil (palm),L,137.5
2024-07-15,Barguna,Oil (palm),L,135.5
2024-07-15,Barguna,Lentils (masur),KG,131.0
2024-07-15,Barisal,Rice (coarse),KG,52.5
2024-07-15,Barisal,Wheat flour,KG,55.0
2024-07-15,Barisal,Oil (palm),L,133.5
2024-07-15,Bhola,Rice (coarse),KG,52.0
2024-07-15,Bhola,Wheat flour,KG,55.0
2024-07-15,Bhola,Oil (palm),L,129.0
2024-07-15,Bhola,Lentils (masur),KG,122.0
2024-07-15,Jhalokati,Rice (coarse),KG,50.0
2024-07-15,Jhalokati,Wheat flour,KG,62.5
2024-07-15,Jhalokati,Oil (palm),L,129.0
2024-07-15,Jhalokati,Lentils (masur),KG,106.5
2024-07-15,Jhalokati,Rice (coarse),KG,52.5
2024-07-15,Jhalokati,Wheat flour,KG,49.3
2024-07-15,Jhalokati,Lentils (masur),KG,127.5
2024-07-15,Pirojpur,Wheat flour,KG,60.5
2024-07-15,Pirojpur,Oil (palm),L,130.0
2024-07-15,Pirojpur,Lentils (masur),KG,107.8
2024-07-15,Bandarban,Rice (coarse),KG,43.0
2024-07-15,Bandarban,Wheat flour,KG,49.5
2024-07-15,Bandarban,Oil (palm),L,125.5
2024-07-15,Brahamanbaria,Wheat flour,KG,60.5
2024-07-15,Brahamanbaria,Oil (palm),L,125.0
2024-07-15,Chandpur,Wheat flour,KG,55.0
2024-07-15,Chandpur,Oil (palm),L,125.0
2024-07-15,Chittagong,Wheat flour,KG,55.0
2024-07-15,Chittagong,Oil (palm),L,127.5
2024-07-15,Chittagong,Lentils (masur),KG,122.5
2024-07-15,Chittagong,Rice (coarse),KG,47.3
2024-07-15,Chittagong,Wheat flour,KG,54.5
2024-07-15,Comilla,Rice (coarse),KG,50.0
2024-07-15,Comilla,Oil (palm),L,132.5
2024-07-15,Cox'S Bazar,Rice (coarse),KG,48.3
2024-07-15,Cox'S Bazar,Wheat flour,KG,62.5
2024-07-15,Feni,Rice (coarse),KG,50.0
2024-07-15,Feni,Oil (palm),L,129.0
2024-07-15,Feni,Lentils (masur),KG,110.0
2024-07-15,Khagrachhari,Wheat flour,KG,49.0
2024-07-15,Khagrachhari,Oil (palm),L,131.0
2024-07-15,Khagrachhari,Lentils (masur),KG,97.5
2024-07-15,Lakshmipur,Oil (palm),L,131.0
2024-07-15,Lakshmipur,Lentils (masur),KG,109.0
2024-07-15,Noakhali,Rice (coarse),KG,52.5
2024-07-15,Noakhali,Wheat flour,KG,52.3
2024-07-15,Noakhali,Oil (palm),L,126.0
2024-07-15,Noakhali,Lentils (masur),KG,112.5
2024-07-15,Rangamati,Rice (coarse),KG,50.0
2024-07-15,Rangamati,Wheat flour,KG,64.0
2024-07-15,Rangamati,Oil (palm),L,136.0
2024-07-15,Rangamati,Lentils (masur),KG,115.0
2024-07-15,Dhaka,Wheat flour,KG,57.5
2024-07-15,Faridpur,Rice (coarse),KG,51.0
2024-07-15,Faridpur,Oil (palm),L,135.0
2024-07-15,Faridpur,Lentils (masur),KG,109.0
2024-07-15,Gazipur,Rice (coarse),KG,48.3
2024-07-15,Gazipur,Wheat flour,KG,53.5
2024-07-15,Gazipur,Oil (palm),L,127.0
2024-07-15,Gazipur,Lentils (masur),KG,110.0
2024-07-15,Gopalganj,Lentils (masur),KG,110.0
2024-07-15,Kishoreganj,Rice (coarse),KG,47.5
2024-07-15,Kishoreganj,Wheat flour,KG,48.5
2024-07-15,Kishoreganj,Oil (palm),L,129.0
2024-07-15,Kishoreganj,Lentils (masur),KG,109.0
2024-07-15,Madaripur,Rice (coarse),KG,52.8
2024-07-15,Madaripur,Wheat flour,KG,51.0
2024-07-15,Madaripur,Oil (palm),L,144.5
2024-07-15,Manikganj,Rice (coarse),KG,53.0
2024-07-15,Manikganj,Lentils (masur),KG,109.0
2024-07-15,Munshiganj,Lentils (masur),KG,107.5
2024-07-15,Narayanganj,Rice (coarse),KG,50.0
2024-07-15,Narayanganj,Wheat flour,KG,54.5
2024-07-15,Narayanganj,Oil (palm),L,138.0
2024-07-15,Narayanganj,Lentils (masur),KG,139.0
2024-07-15,Narsingdi,Rice (coarse),KG,54.5
2024-07-15,Narsingdi,Wheat flour,KG,51.0
2024-07-15,Narsingdi,Oil (palm),L,130.5
2024-07-15,Rajbari,Rice (coarse),KG,51.0
2024-07-15,Rajbari,Wheat flour,KG,51.0
2024-07-15,Rajbari,Oil (palm),L,121.0
2024-07-15,Rajbari,Lentils (masur),KG,111.0
2024-07-15,Shariatpur,Rice (coarse),KG,51.0
2024-07-15,Shariatpur,Oil (palm),L,132.5
2024-07-15,Shariatpur,Lentils (masur),KG,107.5
2024-07-15,Tangail,Rice (coarse),KG,53.5
2024-07-15,Tangail,Wheat flour,KG,49.0
2024-07-15,Tangail,Lentils (masur),KG,147.5
2024-07-15,Bagerhat,Rice (coarse),KG,49.0
2024-07-15,Bagerhat,Wheat flour,KG,52.5
2024-07-15,Bagerhat,Oil (palm),L,133.5
2024-07-15,Bagerhat,Lentils (masur),KG,106.0
2024-07-15,Chuadanga,Rice (coarse),KG,49.5
2024-07-15,Chuadanga,Wheat flour,KG,49.8
2024-07-15,Chuadanga,Oil (palm),L,129.0
2024-07-15,Chuadanga,Lentils (masur),KG,120.0
2024-07-15,Jessore,Rice (coarse),KG,53.0
2024-07-15,Jessore,Wheat flour,KG,51.3
2024-07-15,Jessore,Oil (palm),L,121.5
2024-07-15,Jessore,Lentils (masur),KG,106.5
2024-07-15,Jhenaidah,Rice (coarse),KG,46.5
2024-07-15,Jhenaidah,Wheat flour,KG,59.5
2024-07-15,Jhenaidah,Oil (palm),L,124.0
2024-07-15,Jhenaidah,Lentils (masur),KG,107.5
2024-07-15,Khulna,Rice (coarse),KG,52.0
2024-07-15,Khulna,Wheat flour,KG,52.8
2024-07-15,Kushtia,Wheat flour,KG,48.0
2024-07-15,Kushtia,Oil (palm),L,129.0
2024-07-15,Kushtia,Lentils (masur),KG,107.0
2024-07-15,Magura,Oil (palm),L,127.0
2024-07-15,Meherpur,Wheat flour,KG,51.0
2024-07-15,Narail,Rice (coarse),KG,50.0
2024-07-15,Narail,Wheat flour,KG,51.0
2024-07-15,Narail,Oil (palm),L,137.5
2024-07-15,Narail,Lentils (masur),KG,112.0
2024-07-15,Satkhira,Rice (coarse),KG,51.8
2024-07-15,Satkhira,Wheat flour,KG,51.0
2024-07-15,Satkhira,Lentils (masur),KG,115.0
2024-07-15,Jamalpur,Rice (coarse),KG,49.3
2024-07-15,Jamalpur,Oil (palm),L,129.8
2024-07-15,Mymensingh,Wheat flour,KG,52.5
2024-07-15,Mymensingh,Oil (palm),L,132.3
2024-07-15,Mymensingh,Lentils (masur),KG,132.5
2024-07-15,Netrakona,Wheat flour,KG,57.5
2024-07-15,Netrakona,Oil (palm),L,133.5
2024-07-15,Netrakona,Lentils (masur),KG,137.5
2024-07-15,Sherpur,Rice (coarse),KG,46.0
2024-07-15,Sherpur,Wheat flour,KG,52.0
2024-07-15,Sherpur,Oil (palm),L,130.8
2024-07-15,Sherpur,Lentils (masur),KG,139.5
2024-07-15,Bogra,Rice (coarse),KG,46.0
2024-07-15,Bogra,Wheat flour,KG,48.0
2024-07-15,Bogra,Oil (palm),L,125.0
2024-07-15,Bogra,Lentils (masur),KG,112.5
2024-07-15,Joypurhat,Oil (palm),L,128.3
2024-07-15,Joypurhat,Lentils (masur),KG,110.0
2024-07-15,Naogaon,Rice (coarse),KG,41.0
2024-07-15,Naogaon,Oil (palm),L,124.5
2024-07-15,Natore,Oil (palm),L,124.5
2024-07-15,Natore,Lentils (masur),KG,107.0
2024-07-15,Nawabganj,Rice (coarse),KG,55.0
2024-07-15,Nawabganj,Wheat flour,KG,49.0
2024-07-15,Pabna,Wheat flour,KG,51.0
2024-07-15,Pabna,Oil (palm),L,126.3
2024-07-15,Pabna,Lentils (masur),KG,107.5
2024-07-15,Rajshahi,Wheat flour,KG,52.5
2024-07-15,Rajshahi,Lentils (masur),KG,112.5
2024-07-15,Sirajganj,Rice (coarse),KG,47.5
2024-07-15,Sirajganj,Oil (palm),L,680.0
2024-07-15,Sirajganj,Lentils (masur),KG,107.5
2024-07-15,Dinajpur,Rice (coarse),KG,44.0
2024-07-15,Dinajpur,Wheat flour,KG,56.5
2024-07-15,Dinajpur,Lentils (masur),KG,110.0
2024-07-15,Gaibandha,Wheat flour,KG,54.0
2024-07-15,Gaibandha,Oil (palm),L,130.0
2024-07-15,Gaibandha,Lentils (masur),KG,136.3
2024-07-15,Kurigram,Rice (coarse),KG,46.3
2024-07-15,Kurigram,Wheat flour,KG,56.5
2024-07-15,Kurigram,Oil (palm),L,133.0
2024-07-15,Kurigram,Lentils (masur),KG,107.5
2024-07-15,Lalmonirhat,Wheat flour,KG,50.0
2024-07-15,Lalmonirhat,Oil (palm),L,122.5
2024-07-15,Nilphamari,Rice (coarse),KG,53.0
2024-07-15,Nilphamari,Wheat flour,KG,54.5
2024-07-15,Nilphamari,Oil (palm),L,124.0
2024-07-15,Nilphamari,Lentils (masur),KG,109.0
2024-07-15,Panchagarh,Wheat flour,KG,57.0
2024-07-15,Panchagarh,Oil (palm),L,132.5
2024-07-15,Panchagarh,Lentils (masur),KG,109.0
2024-07-15,Rangpur,Oil (palm),L,130.0
2024-07-15,Rangpur,Lentils (masur),KG,111.0
2024-07-15,Thakurgaon,Wheat flour,KG,51.0
2024-07-15,Thakurgaon,Oil (palm),L,127.0
2024-07-15,Thakurgaon,Lentils (masur),KG,112.5
2024-07-15,Habiganj,Rice (coarse),KG,46.5
2024-07-15,Habiganj,Oil (palm),L,137.5
2024-07-15,Habiganj,Lentils (masur),KG,130.0
2024-07-15,Maulvibazar,Rice (coarse),KG,47.0
2024-07-15,Maulvibazar,Oil (palm),L,135.0
2024-07-15,Maulvibazar,Lentils (masur),KG,129.8
2024-07-15,Sunamganj,Rice (coarse),KG,46.8
2024-07-15,Sunamganj,Wheat flour,KG,58.3
2024-07-15,Sunamganj,Oil (palm),L,133.8
2024-07-15,Sunamganj,Lentils (masur),KG,122.5
2024-07-15,Sylhet,Wheat flour,KG,60.0
2024-07-15,Sylhet,Oil (palm),L,137.5
2024-08-15,Barguna,Wheat flour,KG,51.0
2024-08-15,Barguna,Oil (palm),L,135.5
2024-08-15,Barguna,Lentils (masur),KG,131.0
2024-08-15,Barisal,Rice (coarse),KG,54.0
2024-08-15,Barisal,Wheat flour,KG,54.5
2024-08-15,Barisal,Oil (palm),L,133.5
2024-08-15,Bhola,Oil (palm),L,133.0
2024-08-15,Bhola,Lentils (masur),KG,120.5
2024-08-15,Jhalokati,Rice (coarse),KG,51.0
2024-08-15,Jhalokati,Wheat flour,KG,53.0
2024-08-15,Jhalokati,Oil (palm),L,129.0
2024-08-15,Jhalokati,Lentils (masur),KG,106.5
2024-08-15,Jhalokati,Rice (coarse),KG,52.5
2024-08-15,Jhalokati,Wheat flour,KG,54.5
2024-08-15,Jhalokati,Oil (palm),L,136.5
2024-08-15,Jhalokati,Lentils (masur),KG,127.5
2024-08-15,Pirojpur,Rice (coarse),KG,56.0
2024-08-15,Pirojpur,Wheat flour,KG,55.0
2024-08-15,Pirojpur,Oil (palm),L,131.0
2024-08-15,Pirojpur,Lentils (masur),KG,109.0
2024-08-15,Bandarban,Wheat flour,KG,49.5
2024-08-15,Bandarban,Oil (palm),L,126.8
2024-08-15,Bandarban,Lentils (masur),KG,118.8
2024-08-15,Brahamanbaria,Wheat flour,KG,62.5
2024-08-15,Brahamanbaria,Oil (palm),L,128.5
2024-08-15,Brahamanbaria,Lentils (masur),KG,127.8
2024-08-15,Chandpur,Wheat flour,KG,55.5
2024-08-15,Chandpur,Oil (palm),L,128.8
2024-08-15,Chandpur,Lentils (masur),KG,105.0
2024-08-15,Chittagong,Rice (coarse),KG,46.0
